type,title,categories,version,file_urls,version_order
download,Tafsir Abi Bakar Jabir al-Jazairi - Surah al-Lahab 111 (ar),111 Al-Lahab|Aisar-ut-Tafasir Li Kalam-il-'Aliyy-il-Kabir - Abi Bakar Jabir al-Jazairi|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-a-bakr-il-jaza-iriy-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1yj2Lxo6Cfn1GexXr6ToGRNsBR4KVXSDm,1
download,Tafsir al-Bahr-ul-Muhith (Abi Hayyan) - Surah al-Lahab 111 (ar),111 Al-Lahab|Al-Bahr-ul-Muhith - Abi Hayyan|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-abi-hayyan-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1nUitKBplxA-8ycVz3_kuVgeveCRiWemC,1
download,Tafsir Abi Su'ud - Surah al-Lahab 111 (ar),111 Al-Lahab|Irsyad-il-'Aql-is-Salim Ila Mazaya-al-Kitab-il-Karim - Abi Su'ud|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-abis-su-ud-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1ZzjsMy5-yO5OKOW3z9sEXtkH_iDze0ow,1
download,Tafsir Ruh-ul-Ma'ani (al-Alusi) - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Ruh-ul-Ma'ani - Al-Alusi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-alusi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1E-p58cKKLNEyBtm6_3rVoPq9oa9wtxi8,1
download,Tafsir an-Nahr-ul-Mad (Abi Hayyan) - Surah al-Lahab 111 (ar),111 Al-Lahab|An-Nahr-ul-Mad - Abi Hayyan|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-andalusi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1fiPR6M-KX7F571rK7_LVeO6460nlhoWb,1
