type,title,categories,version,file_urls,version_order
download,Tafsir al-Qasimi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qasimi (Mahasin at-Ta'wil) - Muhammad Jamal ad-Din al-Qasimi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-qasimi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1EM2v_t2haz9EJ9Oiboj87CDEdx1tDbbO,1
download,Tafsir al-Qaththan - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Taisir-ut-Tafsir (Tafsir al-Qaththan) - Ibrahim al-Qaththan,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-qaththan-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1AqykB_GpmzerEllKdg46Zg2TM5EE0953,1
download,Tafsir al-Qummi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qummi - Abil Hasan 'Ali bin Ibrahim al-Qummi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-qummi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1oy_5n7Ahf-brSE-NzX_msjR27k-5MUwS,1
download,Tafsir al-Qusyairi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Latha'if-ul-Isyarat - Abd-ul-Karim al-Qusyairi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-qusyari-sh111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1I1wd4Fck742ppJMtJ9KimrT0hLybvowZ,1
download,Tafsir al-Wajiz (al-Wahidi an-Naisaburi) - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Wajiz - Abil Hasan 'Ali bin Ahmad al-Wahidi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-wahidi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1vZLDkxlHQ1_ntnN0-rdv0QIFegkEhNV_,1
