type,title,categories,version,file_urls,version_order
download,Tafsir as-Sam'ani - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir-ul-Qur'an - Abi Muzhaffir as-Sam'ani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-as-sam-ani-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1NrvJKagPZBVgD-ZKY9Rj64pfbbGYmq6A,1
download,Tafsir as-Samarqandi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Bahr-il-'Ulum - Abu al-Laits Nasr bin Muhammad bin Ibrahim as-Samarqandi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-as-samarqandi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=16i1R9GMQCDYzZNADbeCfSXURzaQLDAK8,1
download,Tafsir Haqa'iq-ut-Tafsir (as-Sulami) - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Haqa'iq-ut-Tafsir - Abi 'Abdirrahman as-Sulami,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-as-sulami-sh111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1o3tg-wl9QM_QvtnaHP5FvElkKeIoxX_1,1
download,Tafsir as-Suyuthi - Surah al-Lahab 111 (ar),111 Al-Lahab|Ad-Durr-ul-Mantsur fi at-Tafsir bil Ma'tsur - as-Suyuthi|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-as-suyuthi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1zYlzWbmQ8B6v2JSiyQD4HpbY3VlDAExv,1
download,Tafsir asy-Syarbini - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir as-Siraj-ul-Munir - Muhammad bin Ahmad al-Khatib asy-Syarbini al-Mishri,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-asy-syarbini-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1BTFEEVYO1zsbf1UgQJ00z5rAJiKK_oMz,1
