type,title,categories,version,file_urls,version_order
download,Tafsir Syubbar - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Syubbar - As-Sayyid 'Abdullah Syubbar,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-asy-syubbar-sy111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1VH9Qv8jxium41oHWtgVLRnY1XUC9wGa1,1
download,Tafsir ath-Thabarsi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Majmu'-ul-Bayan li 'Ulum-il-Qur'an - Fadhl bin Hasan ath-Thabarsi|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ath-thabarsi-sy111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1TSc25pZ5G5VwbWsE9hEhKEa3uthspH82,1
download,Tafsir ath-Thabrani - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qur'an-il-'Adhim - Ath-Thabrani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ath-thabrani-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=11zMGrFJdvvG-OlwIBwjQku8sVxQe3H2j,1
download,Tafsir Aththafayyisy - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Taisir-ut-Tafsir - Muhammad bin Yusuf Aththafayyisy,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-aththafayyisy-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1r45AMdzdr6njF61shnlaC0ybaHXIigKj,1
download,Tafsir ath-Thanthawi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Wasith - Ath-Thanthawi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ath-thanthawi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1Tw-yQrJC9HxCbaQvzLJ4qvHTBVocsfMV,1
