type,title,categories,version,file_urls,version_order
download,Tafsir Haqqi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Ruh-ul-Bayan Fi Tafsir-il-Qur'an - Isma'il Haqqi bin Mushthafa,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-haqqi-sh111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1FcVqo13ksxQQcZXWY2RSys1BrBb3_7nF,1
download,Tafsir Tanwir-ul-Miqbas (Ibni 'Abbas) - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tanwir-ul-Miqbas min Tafsir Ibni 'Abbas -'Abdullah bin 'Abbas &amp; Muhammad bin Ya'qub al-Fairuz Abadi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-abbas-tanwir-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1MSE2SHTs2mLFQjIDNgMTSiVdZpxzGz7t,1
download,Tafsir Ibni 'Abd-is-Salam - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qur'an (Ringkasan Tafsir al-Mawardi) - 'Abd-ul-'Aziz bin 'Abd-is-Salam,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-abd-is-salam-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1x90n4mCxRw8Isc7HZ_AD7I9zHoU5liM0,1
download,Tafsir Ibni Abi Hatim - Surah al-Lahab 111 (ar),111 Al-Lahab|Ibni Abi Hatim|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-abi-hatim-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1x0SQP2UTVh8kzNuBpwv6HadMD0OaEWib,1
download,Tafsir Ibni Abi Zamnin - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qur'an-il-'Aziz li Ibni Abi Zamnin - Muhammad bin 'Abdullah bin Abi Zamnin,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-abi-zamnin-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1JLfLwBR1JSy536kMPPRJBJ9SPdHncxBP,1
