type,title,categories,version,file_urls,version_order
download,Tafsir an-Nasafi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Madarik-ut-Tanzil wa Haqa'iq-ut-Ta'wil - Abdullah bin Ahmad bin Mahmud an-Nasafi|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-an-nasafi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1gWA3pFgbfNSqhzZqoG-u-lCPbzzqCTCe,1
download,Tafsir an-Nasa'i - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir an-Nasa'i - Ahmad bin Syu'aib bin 'Ali an-Nasa'i,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-an-nasa-i-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1f0JezznQZJlpdPm2g4LxcsJhK8SU2KT4,1
download,Tafsir ar-Razi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Miftah-ul-Ghaib / Tafsir-ul-Kabir - Fakhr-ud-Din ar-Razi|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ar-razi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1-aCCDRFBTUODVNPXjayikgXsxjACvPAs,1
download,Tafsir Dr. As'ad Mahmud Humad - Surah al-Lahab 111 (ar),111 Al-Lahab|Aisar-ut-Tafasir - Dr. As'ad Mahmud Humad|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-as-ad-hamud-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1tk4y_yjBj2atlZfmgRm_xawGn6hmLBMV,1
download,Tafsir as-Sajistani - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Nuzhat-ul-Qulub fi Tafsir Gharib al-Qur'an - Abi Bakar Muhammad bin 'Aziz as-Sajistani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-as-sajistani-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1dzw7kxIlQXk5SvHFkcbpmHL3mUyh6ugF,1
