type,title,categories,version,file_urls,version_order
download,Tafsir Ibni Jauzi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Zad-ul-Masir fi 'Ilm-it-Tafsir - Ibni Jauzi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-jauzi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1l4bvTtaVNEO6w121huoA5Avec78bmVrU,1
download,Tafsir Ibni Jazzi - Surah al-Lahab 111 (ar),111 Al-Lahab|At-Tashil li 'Ulum-it-Tanzil - Muhammad bin Ahmad bin Jazzi al-Kalbi Abul-Qasim|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-jazziy-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1StUfTZ-j92UCs5adBOHSGifungs64-aw,1
download,Tafsir Ibni Yasin - Surah al-Lahab 111 (ar),111 Al-Lahab|At-Tafsir-us-Shahih - Hakamat bin Basyir Yasin|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-yasin-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1N2trCvUKehcna8GwDz_LS1TsDw9Dj4yR,1
download,Tafsir Ibni Ziyad-il-Farra' - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Ma'an-il-Qur'an - Abu Zakariyya Yahya bin Ziyad al-Farra'|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-ziyad-il-farra-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1mUNbOzeKptfNo4fy88R8OKVvY1dn9kBR,1
download,Tafsir Imam Ahmad bin 'Umar - Surah al-Lahab 111 (ar),111 Al-Lahab|At-Ta'wilat-un-Najmiyyah fi at-Tafsir-il-Isyari-sh-Shufi - Al-Imam Ahmad bin 'Umar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-imam-ahmad-bin-umar-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1vzkeTEyli3ZImXNCEv6kqfqsl4zJhENz,1
