type,title,categories,version,file_urls,version_order
download,Tafsir Ibni 'Adil - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Libabu fi 'Ulum-il-Kitab - 'Umar bin 'Ali bin 'Adil ad-Dimasyqi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-adil-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1McHBFLB8_97gqYd6KOeE9OAnEMGBGOGS,1
download,Tafsir Ibni 'Ajibah - Surah al-Lahab 111 (ar),111 Al-Lahab|Al-Bahr-ul-Madid fi Tafsir-il-Qur'an-il-Majid - Abul 'Abbas Ahmad bin Muhammad bin al-Mahdi bin 'Ajibah|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-ajibah-sh111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=10izaCM087NtMN9SraqLWuOnrfkNn6jLt,1
download,Tafsir Ibni Aliy-iz-Zaid - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Ibni Aliy-iz-Zaid,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-aliy-iz-zaid-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=19MsdXdM8sajyOMKcuMyGW_XiVrME01UX,1
download,Tafsir Ibni 'Asyur - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir at-Tahrir wa at-Tanwir - Muhammad ath-Thahir bin 'Asyur,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-asyur-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1_8O8t0tYu893t3WRwUtuXM35Sxecr9fv,1
download,Tafsir Ibni 'Athiyyah - Surah al-Lahab 111 (ar),111 Al-Lahab|Al-Muharrar-ul-Wajiz fi Tafsir-il-Kitab-il-'Aziz - 'Abd-ul-Haq bin Ghalib bin 'Athiyyah|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ibni-athiyyah-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1WCMy2o2MrVCXzaGmwM4ioH-CtOVvgo-e,1
