type,title,categories,version,file_urls,version_order
download,Tafsir Nur ats-Tsaqalain (al-Huwaizi) - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Nur ats-Tsaqalain - Syaikh Abdu 'Ali bin Jum'ah al-'Arusi al-Huwaizi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-huwaizi-isml-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1ywJSf5-f-GJT9GI2uCME3LFMeQ-zkdTj,1
download,Tafsir al-Qur'an-il-Karim ('Ali al-Qummi) - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qur'an-il-Karim - 'Ali bin Ibrahim al-Qummi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-ali-al-qummi-sy111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1UDz3G4HCrH1xmx2KEPnT21Aa3AZrve-z,1
download,Tafsir al-Janabadzi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-janabadzi-sy111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1QVzibYylsEkaQjYSymY-UUG3KuToID-5,1
download,Tafsir al-Khazin - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Lubab-ut-Ta'wil fi Ma'an-it-Tanzil - Al-Khazin|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-khazin-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1S8V2uVmpDS0iXVLdoSvgq3UHefSXO01r,1
download,Tafsir al-Makki - Surah al-Lahab 111 (ar),111 Al-Lahab|Al-Hidayah Ila Bulugh-in-Nihayah - Makki bin Abi Thalib|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-makki-sh111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1k-KILv8niqApEzch9_NNwHUJ0IxwtZ77,1
