type,title,categories,version,file_urls,version_order
download,Tafsir al-Ashfa (al-Faidh-il-Kasyani) - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Ashfa - Al-Faidh-il-Kasyani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-faidh-il-kasyani-al-ashfa-sy111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1JAkXiNw5uKEjSMRE69loMvstRRfSFciL,1
download,Tafsir as-Shafi (al-Faidh-il-Kasyani) - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir as-Shafi - Al-Faidh-il-Kasyani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-faidh-il-kasyani-sy111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1QPCnU_FraGW6UTJteDpVDP7WMlxR7m3H,1
download,Tafsir al-Firuz Abadi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qur'an - Al-Firuz Abadi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-firuz-abadi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1Euwqx3-3NZ6NK-Nx9loxi9l5CKK6t4eI,1
download,Tafsir ad-Durr-ul-Mashun (al-Halabiy) - Surah al-Lahab 111 (ar),111 Al-Lahab|Ad-Durr-ul-Mashun fi 'Ulum-il-Kitab-il-Maknun - As-Samin al-Halabiy|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-halabiy-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1BQCp3fGjP_TWIW93B8wpxeaC79IP5qwf,1
download,Tafsir al-Hawari - al-Ibadhi - Surah al-Lahab 111 (ar),111 Al-Lahab|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Kitab-il-llah-il-'Aziz - Syaikh Hud bin Muhakkam al-Hawari,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/111_tafasir_surah_al_lahab_arab_pdf/tafsir-al-hawari-ibadhi-111-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1Xp8ZK5Tuz0gYt9v2wL4WcR5BH7Idm2V5,1
