type,title,categories,version,file_urls,version_order
download,Tafsir ats-Tsa'alibi - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Jawahir-ul-Hisan fi Tafsir-il-Qur'an - Ats-Tsa'alibi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-ats-tsa-alabi-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1zh9XEXqRgFhrJ7mx30iakP-8i1cAygK5,1
download,Tafsir Syubbar - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Syubbar - As-Sayyid 'Abdullah Syubbar,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-asy-syubbar-sy109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1CG-1en8_Lsg_6CcVuV5pnMxc_mB51hRq,1
download,Tafsir Fath-ul-Qadir (asy-Syaukani) - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Fath-ul-Qadir - Asy-Syaukani|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-asy-syaukani-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1b8t4oqbzcTsvM2b7poyewqnm63gUwifc,1
download,Tafsir asy-Syarbini - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir as-Siraj-ul-Munir - Muhammad bin Ahmad al-Khatib asy-Syarbini al-Mishri,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-asy-syarbini-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1cEI1ZfRS8BLAiXIHGDtnxj0hXWGTtkII,1
download,Tafsir as-Sam'ani - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir-ul-Qur'an - Abi Muzhaffir as-Sam'ani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-as-sam-ani-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1DgY4kYJe2PfgRi0sVV6CmBS3Fr_-zvwE,1
