type,title,categories,version,file_urls,version_order
download,Tafsir ats-Tsa'labi - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Kasyf wal Bayan - Ats-Tsa'labi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-ats-tsa-labi-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=14fTAzY7KDoQRiTw10xzlDImShORmcVhQ,1
download,Tafsir ath-Thanthawi - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Wasith - Ath-Thanthawi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-ath-thanthawi-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1-f6dGfvaKg06tYAyu-c3mQ2AzkMd5vvl,1
download,Tafsir ath-Thusi - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir ath-Thibyan - Ath-Thusi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-ath-thusi-sy109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1HLC40aWHYTz3Cj9uMqrrdF7UolYTcI_e,1
download,Tafsir ath-Thabrani - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qur'an-il-'Adhim - Ath-Thabrani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-ath-thabrani-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1ksDIa6ZX6akn80CrbT9oQj3vaoDUJ8-t,1
download,Tafsir ath-Thabarsi - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Majmu'-ul-Bayan li 'Ulum-il-Qur'an - Fadhl bin Hasan ath-Thabarsi|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-ath-thabarsi-sy109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1qBtq6BDPp7WXSUCpTRu9MFv4Kiiyzh-h,1
