type,title,categories,version,file_urls,version_order
download,Tafsir Ibni Jauzi - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Zad-ul-Masir fi 'Ilm-it-Tafsir - Ibni Jauzi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-ibni-jauzi-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=17MC_CH_gC3QqtJRJ8Sv4ShJ9Er-vHc94,1
download,Tafsir Ibni Jazzi - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|At-Tashil li 'Ulum-it-Tanzil - Muhammad bin Ahmad bin Jazzi al-Kalbi Abul-Qasim|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-ibni-jazziy-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1s7baMT3knYfC55TXnp3OFFs830_WeQbc,1
download,Tafsir Ibni Yasin - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|At-Tafsir-us-Shahih - Hakamat bin Basyir Yasin|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-ibni-yasin-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1JiSYfQf5lgxGIdOVU1b-paHerv6f-Mgh,1
download,Tafsir Ibni Ziyad-il-Farra' - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Ma'an-il-Qur'an - Abu Zakariyya Yahya bin Ziyad al-Farra'|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-ibni-ziyad-il-farra-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1uqh5JuHDQaL1JFJPO2F__z9JOoVqAmHq,1
download,Tafsir Imam Ahmad bin 'Umar - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|At-Ta'wilat-un-Najmiyyah fi at-Tafsir-il-Isyari-sh-Shufi - Al-Imam Ahmad bin 'Umar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-imam-ahmad-bin-umar-sh112.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1ppJcGpNGQ8c1PXW_YNs5Ri4N6fIBFeQV,1
