type,title,categories,version,file_urls,version_order
download,Tafsir Ibni Abi Hatim - Surah al-Falaq 113 (ar),113 Al-Falaq|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Ibni Abi Hatim,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/113_tafasir_surah_al_falaq_arab_pdf/tafsir-ibni-abi-hatim-113-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=12uwbD_OC29C-6L7Obnp8wKZiL-iki0Kc,1
