type,title,categories,version,file_urls,version_order
download,Tafsir as-Sam'ani - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir-ul-Qur'an - Abi Muzhaffir as-Sam'ani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-as-sam-ani-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1YWAAoa4tIdDaQaHlpRh_HrqFkFqnz5yh,1
download,Tafsir as-Samarqandi - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Bahr-il-'Ulum - Abu al-Laits Nasr bin Muhammad bin Ibrahim as-Samarqandi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-as-samarqandi-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1knvFbFVRt7A6smdQ2kE2015EegPF5Byn,1
download,Tafsir Haqa'iq-ut-Tafsir (as-Sulami) - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Haqa'iq-ut-Tafsir - Abi 'Abdirrahman as-Sulami,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-as-sulami-sh112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1OhXSq_h43q2DhVwaF9ZES1lrG4lNiyQP,1
download,Tafsir as-Suyuthi - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Ad-Durr-ul-Mantsur fi at-Tafsir bil Ma'tsur - as-Suyuthi|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-as-suyuthi-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1YRoYldB7j9y5t5JBIGQLMi7Tb9_rHSa6,1
download,Tafsir asy-Syarbini - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir as-Siraj-ul-Munir - Muhammad bin Ahmad al-Khatib asy-Syarbini al-Mishri,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-asy-syarbini-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1svazffBYM39onUPF_H8MDUYgPVGPT5ka,1
