type,title,categories,version,file_urls,version_order
download,Tafsir Abi Bakar Jabir al-Jazairi - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Aisar-ut-Tafasir Li Kalam-il-'Aliyy-il-Kabir - Abi Bakar Jabir al-Jazairi|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-a-bakr-il-jaza-iriy-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1cL56-c17ws-mo3kFPhW6puog5oniFTuq,1
download,Tafsir an-Nahr-ul-Mad (Abi Hayyan) - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|An-Nahr-ul-Mad - Abi Hayyan|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-abi-hayyan-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=17Q5KJlKDCSb_t64-A20z982jKaXLyIPC,1
download,Tafsir Abi Su'ud - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Irsyad-il-'Aql-is-Salim Ila Mazaya-al-Kitab-il-Karim - Abi Su'ud|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-abis-su-ud-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1jjxOB_mfL3VhzV_X8HKERqhZczdUKd-y,1
download,Tafsir al-A'qam Zaidi - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-A'qam - Al-A'qam,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-al-a-qam-zaidi-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1wTfRNskvwLjoV-iYQjxKhuUM62p1hG4O,1
download,Tafsir Ruh-ul-Ma'ani (al-Alusi) - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Ruh-ul-Ma'ani - Al-Alusi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-al-alusi-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1cWGudmMnLP5ZsrFAKeM8DLCBwuUuCcDE,1
