type,title,categories,version,file_urls,version_order
download,Tafsir an-Nasafi - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Madarik-ut-Tanzil wa Haqa'iq-ut-Ta'wil - Abdullah bin Ahmad bin Mahmud an-Nasafi|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-an-nasafi-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1rCQeNL7xzuVXEllnWoUaijrqPpDiaxwm,1
download,Tafsir an-Nasa'i - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir an-Nasa'i - Ahmad bin Syu'aib bin 'Ali an-Nasa'i,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-an-nasa-i-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1bVMG-_C8PEC9fVUt3qvdR-MJbKCma0HI,1
download,Tafsir ar-Razi - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Miftah-ul-Ghaib / Tafsir-ul-Kabir - Fakhr-ud-Din ar-Razi|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-ar-razi-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1Ujhap1sdAQ-hVz3SCMZgaAgTWizVs-cx,1
download,Tafsir Dr. As'ad Mahmud Humad - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Aisar-ut-Tafasir - Dr. As'ad Mahmud Humad|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-as-ad-hamud-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1cpkuJQzBxKN9BsoqgGhH9PoRhUB7rneN,1
download,Tafsir as-Sajistani - Surah al-Ikhlash 112 (ar),112 Al-Ikhlash|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Nuzhat-ul-Qulub fi Tafsir Gharib al-Qur'an - Abi Bakar Muhammad bin 'Aziz as-Sajistani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/112_tafasir_surah_al_ikhlash_arab_pdf/tafsir-as-sajistani-112-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=17PMfWC7ZOJyNI57bB9FzPXTwAp_3gzwr,1
