type,title,categories,version,file_urls,version_order
download,Tafsir Dr. As'ad Mahmud Humad - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Aisar-ut-Tafasir - Dr. As'ad Mahmud Humad|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-as-ad-hamud-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1xrd3-vWkBuW_2x8IwQaxPA6tzdW0_Ymn,1
download,Tafsir al-Wajiz (al-Wahidi an-Naisaburi) - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Wajiz - Abil Hasan 'Ali bin Ahmad al-Wahidi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-wahidi-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1-9mP3iJWFfndoGobxnLoIrGpoyoJAPMc,1
download,Tafsir al-Qusyairi - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Latha'if-ul-Isyarat - Abd-ul-Karim al-Qusyairi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-qusyairi-sh108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1ZY_RuDLfMOppNtTi1zySqeeFc7KFLBd0,1
download,Tafsir al-Qurthubi - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Al-Jami‘-ul-Ahkam-il-Qur’an - Al-Qurthubi|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-qurthubi-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=13wPzw_r4CFOXTNOb9lBu_IlWfu1388Ge,1
download,Tafsir al-Qaththan - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Taisir-ut-Tafsir (Tafsir al-Qaththan) - Ibrahim al-Qaththan,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-qaththan-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=155MCsad1c0xTnzcLSM85Cf1eYrCUMaQN,1
