type,title,categories,version,file_urls,version_order
download,Tafsir Hamyan-uz-Zad (Ithfisy) - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Hamyan-uz-Zad Ila Dar-il-Ma'ad - Muhammad bin Yusuf Ithfisy,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-hamyan-uz-zad-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=19n6aw0PbRC5gwMGy5ECxLO9bGA05-u52,1
download,Tafsir Furat-il-Kufi - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Furat-il-Kufi - Abil Qasim Furat bin Ibrahim bin Furat al-Kufi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-furat-il-kufi-sy108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=117qQRVnnjw7zIFmjyo2K-Szmk5wyS0T4,1
download,Tafsir Faishal Alu Mubarak - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Taufiq-ur-Rahman fi Durus-il-Qur'an - Faishal bin 'Abd-ul-'Aziz Alu Mubarak,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-faishal-alu-mubarak-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=16Zgq0qnv-eChlp4ylfMzvD8wyyGMyhPf,1
download,Tafsir az-Zarkasyi - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir az-Zarkasyi - Badr ad-Din Muhammad bin 'Abdullah Bihadir az-Zarkasyi asy-Syafi'i,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-az-zarkasyi-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=14t8riN4YWywvVhrJceal1TNKqK9TWOfl,1
download,Tafsir az-Zuhaili (al-Munir) - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Munir - Al-Ustadz ad-Doktor Wahbah az-Zuhaili ,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-az-zuhaili-al-munir-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1Bx_QXOqjSD7IrxSWnB7zYpVBePVLpyh0,1
