type,title,categories,version,file_urls,version_order
download,Tafsir Abi Su'ud - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Irsyad-il-'Aql-is-Salim Ila Mazaya-al-Kitab-il-Karim - Abi Su'ud|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-abis-su-ud-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1KjocgAoX-7mBe7m0Y_3lFaiuAd6qPd1-,1
download,Tafsir Marahi Labid - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Marahi Labid / Tafsir al-Munir - Al-‘Allamah asy-Syaikh Muhammad Nawawi al-Jawi (Banten)|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-marahi-labid-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=10HB19VF5xsBGT3Mp2MxLW5cR4FO3VAm3,1
download,Tafsir Abi Bakar Jabir al-Jazairi - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Aisar-ut-Tafasir Li Kalam-il-'Aliyy-il-Kabir - Abi Bakar Jabir al-Jazairi|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-a-bakr-il-jaza-iriy-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=12m-hmXbOapgeVybwQ48FOX-bcIKFHV3P,1
download,Tafsir al-Bahr-ul-Muhith (Abi Hayyan) - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Al-Bahr-ul-Muhith - Abi Hayyan|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-abi-hayyan-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=19yqxF1Kw37L4_5p8B5WhaHo766vhondH,1
download,Tafsir Maqatil bin Sulaiman - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Maqatil bin Sulaiman - Abul Hasan Maqatil bin Sulaiman,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-maqatil-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1Nr589Htfz9M35qXPbbdr1ZLfergGGjRg,1
