type,title,categories,version,file_urls,version_order
download,Tafsir Nur ats-Tsaqalain (al-Huwaizi) - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Nur ats-Tsaqalain - Syaikh Abdu 'Ali bin Jum'ah al-'Arusi al-Huwaizi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-al-huwaizi-isml-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=162hXmOGRv4SwdtiXId7FuJMhAiRHTuYt,1
download,Tafsir al-Janabadzi - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-al-janabadzi-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1R-TetWIx4Ug3SO5nptmPb-kdYgoBA4d8,1
download,Tafsir al-Qur'an-il-Karim ('Ali al-Qummi) - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qur'an-il-Karim - 'Ali bin Ibrahim al-Qummi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-ali-al-qummi-sy109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1rxieeKBZ5p4LnXG_HNP0qvfDUjrEWY3I,1
download,Tafsir ad-Durr-ul-Mashun (al-Halabiy) - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Ad-Durr-ul-Mashun fi 'Ulum-il-Kitab-il-Maknun - As-Samin al-Halabiy|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-al-halabiy-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=11OtVerh1QWMZdrXEn_GM3RJlu_1Y5ksg,1
download,Tafsir al-Hawari - al-Ibadhi - Surah al-Kafirun 109 (ar),109 Al-Kafirun|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Kitab-il-llah-il-'Aziz - Syaikh Hud bin Muhakkam al-Hawari,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/109_tafasir_surah_al_kafirun_arab_pdf/tafsir-al-hawari-ibadhi-109-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1vjD52gd0hm0qoIFBGAMn_J3l0wnH-NRW,1
