type,title,categories,version,file_urls,version_order
download,Tafsir al-Mawardi - Surah al-Kautsar 108 (ar),108 Al-Kautsar|An-Nukatu wal 'Uyun (Tafsir al-Mawardi) - Abul Hasan al-Mawardi|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-mawardi-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1YnLxmrUrlR0KCWJ-LjLd1xdwTnZtkCZI,1
download,Tafsir al-Maturidi - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Al-Maturidi (Ta'wilatu Ahl-is-Sunnah) - Muhammad bin Muhammad bin Mahmud al-Maturidi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-maturidi-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1B4pD9SmE1a9pH7lJdLSmKGc77phBsYdt,1
download,Tafsir al-Makki - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Al-Hidayah Ila Bulugh-in-Nihayah - Makki bin Abi Thalib|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-makki-sh108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1OteFsPqRpAqiSF5Mf4GdE5zwOR_zoN-v,1
download,Tafsir al-Khazin - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Lubab-ut-Ta'wil fi Ma'an-it-Tanzil - Al-Khazin|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-khazin-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=19sVx6nCieKDi7Y-JgkeQQRFPSljYMiAd,1
download,Tafsir al-Janabadzi - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-janabadzi-sy108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1GOm-QxsH87Yv_J1Ssxn8gJ5No9AKABuf,1
