type,title,categories,version,file_urls,version_order
download,Tafsir al-Khazin - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Lubab-ut-Ta'wil fi Ma'an-it-Tanzil - Al-Khazin|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-khazin-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1KjJwiUHd6Wo8U1h3PPv46XZtH-mNAlpW,1
download,Tafsir al-Makki - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Al-Hidayah Ila Bulugh-in-Nihayah - Makki bin Abi Thalib|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-makki-sh107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=14hhkg4pQxQWef_R5MqGgGAixObfCt1l6,1
download,Tafsir al-Maturidi - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Al-Maturidi (Ta'wilatu Ahl-is-Sunnah) - Muhammad bin Muhammad bin Mahmud al-Maturidi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-maturidi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1AiqHH21QbnUhIkB-B2aht5dO9d8gpHKo,1
download,Tafsir al-Mawardi - Surah al-Ma'un 107 (ar),107 Al-Ma'un|An-Nukatu wal 'Uyun (Tafsir al-Mawardi) - Abul Hasan al-Mawardi|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-mawardi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1WqrhHAlsYjbIKGi8hfBuMMHP6aSXrcKG,1
download,Tafsir al-Mizan - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Al-Mizan fi Tafsir-il-Qur'an - Muhammad Husain Thabathaba'i|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-mizan-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1X6B83ce2hQaEAvEqMZo0e0a3558Rqzbu,1
