type,title,categories,version,file_urls,version_order
download,Tafsir al-Muntakhab - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Al-Muntakhab Fi Tafsir-il-Qur'an-il-Karim - Lajanat-ul-Qur'an wa as-Sunnah|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-muntakhab-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1IUizidYqzSqdJup7nQ_Bd5f6WOqt-0Dj,1
download,Tafsir al-Muyassar - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Muyassar - Nukhbatun Min-al-'Ulama'i,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-muyassar-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1hijzXAtuYj2m1Tj_wUYXZgCNQXWlU6Fm,1
download,Tafsir al-Qasimi - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qasimi (Mahasin at-Ta'wil) - Muhammad Jamal ad-Din al-Qasimi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-qasimi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1Fa5vUMLrCJBQuIUpbfyP_9t9BEctohA3,1
download,Tafsir al-Qaththan - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Taisir-ut-Tafsir (Tafsir al-Qaththan) - Ibrahim al-Qaththan,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-qaththan-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1M3Ux75FKE2aAsER9IMiGTqtnYU-d5-r4,1
download,Tafsir Ghara'ib-ul-Qur'an wa Ragha'ib-ul-Furqan (al-Qummi an-Naisaburi) - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Ghara'ib-ul-Qur'an wa Ragha'ib-ul-Furqan - Nizham-ud-Din al-Hasan bin Muhammad bin Husain al-Qummi an-Naisaburi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-qummi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1akMPfTx0MXRNpYHLKB0vW7qyl8wH-O8L,1
