type,title,categories,version,file_urls,version_order
download,Tafsir Ibni 'Ajibah - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Al-Bahr-ul-Madid fi Tafsir-il-Qur'an-il-Majid - Abul 'Abbas Ahmad bin Muhammad bin al-Mahdi bin 'Ajibah|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ibni-ajibah-sh107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1cCvPCTL59vLuqX859gqqNrbT0S3NZSWZ,1
download,Tafsir Ibni 'Aliy-iz-Zaid - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Ibni 'Aliy-iz-Zaid,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ibni-aliy-iz-zaid-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1cizBM3GcxL9adaNatjjTKEIJZ6Si11_r,1
download,Tafsir Ibni 'Asyur - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir at-Tahrir wa at-Tanwir - Muhammad ath-Thahir bin 'Asyur,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ibni-asyur-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1-tjp5VL3hMe21cYzhpicYn2xYMAyBVmf,1
download,Tafsir Ibni 'Athiyyah - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Al-Muharrar-ul-Wajiz fi Tafsir-il-Kitab-il-'Aziz - 'Abd-ul-Haq bin Ghalib bin 'Athiyyah|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ibni-athiyyah-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1u3Vyzlvedhr2o2vkNQ68xs-xxOyeBCkr,1
download,Tafsir Ibni Jauzi - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Zad-ul-Masir fi 'Ilm-it-Tafsir - Ibni Jauzi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ibni-jauzi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1yRmYFwtUu2HvCZrYTCYuv5uQpE0PmETa,1
