type,title,categories,version,file_urls,version_order
download,Tafsir ats-Tsa'alibi - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Jawahir-ul-Hisan fi Tafsir-il-Qur'an - Ats-Tsa'alibi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ats-tsa-alabi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1ZwAAMgY8dGNvTkQWAzfUytZxh4DIgEds,1
download,Tafsir ats-Tsa'labi - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Kasyf wal Bayan - Ats-Tsa'labi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ats-tsa-labi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1L6zyOzxXQ1mMF4kR35_PB_ZfYAMF3FGl,1
download,Tafsir at-Tustari - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qur'an-il-'Adzim - At-Tustari,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-at-tustari-sh107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=16FpE9fhl_kPRw9LH5hvWkA1ByS36rYfr,1
download,Tafsir az-Zamakhsyari - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Kasysyaf - Az-Zamakhsyari,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-az-zamakhsyari-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1l1JXWvAIE3ZXB4CDFybzFF9LTXYd0Yo9,1
download,Tafsir az-Zarkasyi - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir az-Zarkasyi - Badr ad-Din Muhammad bin 'Abdullah Bihadir az-Zarkasyi asy-Syafi'i,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-az-zarkasyi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1rwQyBCLIrs_HbHItDzirMD-wP_e7gpSJ,1
