type,title,categories,version,file_urls,version_order
download,Tafsir ar-Razi - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Miftah-ul-Ghaib / Tafsir-ul-Kabir - Fakhr-ud-Din ar-Razi|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ar-razi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1d0HLCEDol89kszzGsEGnrhyssBzQLCOV,1
download,Tafsir Dr. As'ad Mahmud Humad - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Aisar-ut-Tafasir - Dr. As'ad Mahmud Humad|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-as-ad-hamud-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1UnCTyGWVlh34yPW3Hodvr_ODOvYWXa3N,1
download,Tafsir as-Sajistani - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Nuzhat-ul-Qulub fi Tafsir Gharib al-Qur'an - Abi Bakar Muhammad bin 'Aziz as-Sajistani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-as-sajistani-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=15JNWcxGDd_BqvihHRbTU2XrSvNsSsyHy,1
download,Tafsir as-Sam'ani - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir-ul-Qur'an - Abi Muzhaffir as-Sam'ani,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-as-sam-ani-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1FxRSxmcL4G5EDuPTMYJ3x0ZbII_jKZvF,1
download,Tafsir as-Samarqandi - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Bahr-il-'Ulum - Abu al-Laits Nasr bin Muhammad bin Ibrahim as-Samarqandi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-as-samarqandi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1AIeLxCG8YU0DKA0wbavCxA12NLJzyarj,1
