type,title,categories,version,file_urls,version_order
download,Tafsir Tanwir-ul-Miqbas (Ibni 'Abbas) - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tanwir-ul-Miqbas min Tafsir Ibni 'Abbas - 'Abdullah bin 'Abbas &amp; Muhammad bin Ya'qub al-Fairuz Abadi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ibni-abbas-107-tanwir-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1HxZiy9qZhV0G-e1L3AFJ0q4hdPkXS-Md,1
download,Tafsir Ibni 'Abd-is-Salam - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qur'an (Ringkasan Tafsir al-Mawardi) - 'Abd-ul-'Aziz bin 'Abd-is-Salam,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ibni-abd-is-salam-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1iwrm-w8nekWiUiJMayCYHpTbFPDs7SbM,1
download,Tafsir Ibni Abi Hatim - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Ibni Abi Hatim|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ibni-abi-hatim-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1Zz25hyJah77PjcX3PWB6aMgWzXxercjR,1
download,Tafsir Ibni Abi Zamnin - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qur'an-il-'Aziz li Ibni Abi Zamnin - Muhammad bin 'Abdullah bin Abi Zamnin,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ibni-abi-zamnin-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1d5_oK-UVU_M8sinrWw6CIf2JQ76xtA-T,1
download,Tafsir Ibni 'Adil - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Libabu fi 'Ulum-il-Kitab - 'Umar bin 'Ali bin 'Adil ad-Dimasyqi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-ibni-adil-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1W_XKPUiz4NMC45BHdP7Qn5cjezy1O9aF,1
