type,title,categories,version,file_urls,version_order
download,Tafsir al-Baqli - Surah al-Kautsar 108 (ar),Ara'is-il-Bayan Fi Haqa'iq-il-Qur'an - Al-Baqli|108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-baqli-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1z2AMTpfDq6FRlBynS1VW1tXJVRPRyVqg,1
download,Tafsir al-Bahr-ul-Muhith (Abi Hayyan) - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Al-Bahr-ul-Muhith - Abi Hayyan|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-abi-hayyan-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1pkSjXYuHSacetoBrBo85SQbVJqjkFWxh,1
download,Tafsir Abi Su'ud - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Irsyad-il-'Aql-is-Salim Ila Mazaya-al-Kitab-il-Karim - Abi Su'ud|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-abis-su-ud-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1rTMxkZW2mRXmBOm-9DyOgu3kDBTvjOc9,1
download,Tafsir Abi Bakar Jabir al-Jazairi - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Aisar-ut-Tafasir Li Kalam-il-'Aliyy-il-Kabir - Abi Bakar Jabir al-Jazairi|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-a-bakr-il-jaza-iriy-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1SVbBn6CEYtShYV1QTBkpJohHFncPlKeQ,1
