type,title,categories,version,file_urls,version_order
download,Tafsir az-Zuhaili (al-Munir) - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Munir - Al-Ustadz ad-Doktor Wahbah az-Zuhaili ,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-az-zuhaili-al-munir-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1y-yAigI94m4xBrQQmx2MiukQg0unbK72,1
download,Tafsir az-Zuhaili (al-Wasith) - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Wasith - Al-Ustadz ad-Doktor Wahbah az-Zuhaili,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-az-zuhaili-al-wasith-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1mWcjYyuVoxlkie-CX7X3TpYBlYhXcSC5,1
download,Tafsir Faishal Alu Mubarak - Surah an-Nas 114 & Surah al-Ma'un 107 (ar),107 Al-Ma'un|114 An-Nas|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Taufiq-ur-Rahman fi Durus-il-Qur'an - Faishal bin 'Abd-ul-'Aziz Alu Mubarak,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-faishal-alu-mubarak-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1TtQB1a62W7jJb0p5DIjOPYSgmuny7WOn,1
download,Tafsir Hamyan-uz-Zad (Ithfisy) - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir Hamyan-uz-Zad Ila Dar-il-Ma'ad - Muhammad bin Yusuf Ithfisy,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-hamyan-uz-zad-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1OILs-i9kK8CgNTiQIh2M6bYDc9DrsLC8,1
download,Tafsir Haqqi - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Ruh-ul-Bayan Fi Tafsir-il-Qur'an - Isma'il Haqqi bin Mushthafa,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-haqqi-sh107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1_Z7kIL4XGRPvhOPzkK_JrXzbvpcFHtvn,1
