type,title,categories,version,file_urls,version_order
download,Tafsir al-A'qam - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-A'qam - Al-A'qam,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-a-qam-zaidi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1Z2ZAANTc-MvboYkDASewXgehtclatWnR,1
download,Tafsir Ma'alim at-Tanzil (al-Baghawi) - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Ma'alim al-Tanzil - Al-Baghawi|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-baghawi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1q6L3uddvfR9N2dxAiKJQPVICdopk6ZJy,1
download,Tafsir Anwar-ut-Tanzil wa Asrar-ut-Ta'wil (al-Baidhawi) - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Anwar-ut-Tanzil wa Asrar-ut-Ta'wil - Al-Baidhawi|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-baidhawi-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1mTc1IrihN9YUuZlU6mtyqq-052js1EaF,1
download,Tafsir al-Baqa'i - Surah al-Ma'un 107 (ar),107 Al-Ma'un|Kumpulan Tafsir al-Qur'an|Nadhm-ud-Durar Fi Tanasub-il-Ayati Wa as-Suwar - Al-Baqa'i|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-baqa-i-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1zODWsX6PhPqyrtxQhV8UPz3XCNrsRaF7,1
download,Tafsir al-Baqli - Surah al-Ma'un 107 (ar),107 Al-Ma'un|'Ara'is-il-Bayan Fi Haqa'iq-il-Qur'an - Al-Baqli|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/107_tafasir_surah_al_ma_un_arab_pdf/tafsir-al-baqli-107-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1ibZGp18w6Uw-9JleMYhh2r2pSKNNFrQm,1
