type,title,categories,version,file_urls,version_order
download,Tafsir al-Mizan - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Al-Mizan fi Tafsir-il-Qur'an - Muhammad Husain Thabathaba'i|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-mizan-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1D4a6yV206Ns0kC46gDKclD5Xjs8ZuWbB,1
download,Tafsir al-Muntakhab - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Al-Muntakhab Fi Tafsir-il-Qur'an-il-Karim - Lajanat-ul-Qur'an wa as-Sunnah|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-muntakhab-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1HKp-kK3Qao22z_lqgYcQm5l3bDATaJr2,1
download,Tafsir al-Muyassar - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Muyassar - Nukhbatun Min-al-'Ulama'i,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-muyassar-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=13wwukccHjhGFuLmxH3ciHIrQn094ynBm,1
download,Tafsir al-Qasimi - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qasimi (Mahasin at-Ta'wil) - Muhammad Jamal ad-Din al-Qasimi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-qasimi-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=1Mqhpdu-rPwn-ZA84cN4FuVW1moDVZ-JH,1
download,Tafsir al-Qummi - Surah al-Kautsar 108 (ar),108 Al-Kautsar|Kumpulan Tafsir al-Qur'an|Nama Surah|Nama Tafsir|Tafsir al-Qummi - Abil Hasan 'Ali bin Ibrahim al-Qummi,,,
version,,,hati senang,/home/hatisenang/public_html/wp-content/uploads/rujukan/tafsir/108_tafasir_surah_al_kautsar_arab_pdf/tafsir-al-qummi-108-ar.pdf,0
version,,,google drive,https://drive.google.com/uc?export=download&id=15cZlmmnattpGyI7tT90RxAs6XajLf-7i,1
